date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:57	9395/9395	---M--	200	added ('OK')	image/png	etag:%2259cea577-24b3%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-120.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-120e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:57	8875/8875	---M--	200	added ('OK')	image/png	etag:%2259cea577-22ab%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-114.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-114e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:57	5127/5127	---M--	200	added ('OK')	image/png	etag:%2259cea577-1407%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-76.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-76e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:57	4724/4724	---M--	200	added ('OK')	image/png	etag:%2259cea577-1274%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-72.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-72e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:58	3748/3748	---M--	200	added ('OK')	image/png	etag:%2259cea577-ea4%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-60.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-60e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:58	3518/3518	---M--	200	added ('OK')	image/png	etag:%2259cea577-dbe%22	https://s.tmimgcdn.com/img/logo-touch/apple-touch-icon-57.png?d=801242c	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/img/logo-touch/apple-touch-icon-57e249.png	(from https://www.templatemonster.com/demo/53682.html)
17:40:59	6888/6888	---MCZ	200	added ('OK')	text/css	etag:W/%22574836bf-1ae8%22	https://s.tmimgcdn.com/css/owl.carousel.css?d=0b9bef5	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/css/owl.carousel4ba7.css	(from https://www.templatemonster.com/demo/53682.html)
17:40:59	1141975/1141975	---MCZ	200	added ('OK')	text/css	etag:W/%225a05c0a7-116cd7%22	https://s.tmimgcdn.com/css/standalone/livedemo.css?d=0b9bef5	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/css/standalone/livedemo4ba7.css	(from https://www.templatemonster.com/demo/53682.html)
17:41:01	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Nov%202017%2012:12:09%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Users/Admin/Desktop/demo-event-2/www.googletagmanager.com/gtm.175445.delayed	(from https://www.templatemonster.com/demo/53682.html)
17:41:01	1587/1587	---MCZ	200	added ('OK')	text/css	etag:W/%225458a905-633%22	https://s.tmimgcdn.com/css/owl.theme.css?d=0b9bef5	C:/Users/Admin/Desktop/demo-event-2/s.tmimgcdn.com/css/owl.theme4ba7.css	(from https://www.templatemonster.com/demo/53682.html)
