date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:39:20	50708/50708	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:28%20GMT	http://unicaevents.ancorathemes.com/services/special-occasions/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/services/special-occasions/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:20	50880/50880	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:28%20GMT	http://unicaevents.ancorathemes.com/services/engagement-parties/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/services/engagement-parties/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:20	9563/9563	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0eaac-255b%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://unicaevents.ancorathemes.com/)
17:39:21	277/277	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0eaac-115%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=2.6.14	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min32bb.js	(from http://unicaevents.ancorathemes.com/)
17:39:21	1412/1412	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0eaac-584%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min.js?ver=1.4.1	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min330a.js	(from http://unicaevents.ancorathemes.com/)
17:39:22	50838/50838	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:29%20GMT	http://unicaevents.ancorathemes.com/services/holiday-parties/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/services/holiday-parties/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:22	2401/2401	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0eaac-961%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=2.6.14	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min32bb.js	(from http://unicaevents.ancorathemes.com/)
17:39:23	78682/78682	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:31%20GMT	http://unicaevents.ancorathemes.com/planning-it-all-ahead/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/planning-it-all-ahead/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:25	4206/4206	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0e4ea-106e%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/superfish.min.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/superfish.min.js	(from http://unicaevents.ancorathemes.com/)
17:39:25	78906/78906	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:32%20GMT	http://unicaevents.ancorathemes.com/planning-kids-birthday-parties/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/planning-kids-birthday-parties/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:26	2110/2110	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0e4ea-83e%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/jquery.slidemenu.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/jquery.slidemenu.js	(from http://unicaevents.ancorathemes.com/)
17:39:27	79106/79106	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:35%20GMT	http://unicaevents.ancorathemes.com/planning-bachelor-and-bachelorette-parties/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/planning-bachelor-and-bachelorette-parties/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:29	78906/78906	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:35%20GMT	http://unicaevents.ancorathemes.com/the-most-importand-days-in-your-life/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/the-most-importand-days-in-your-life/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:29	34971/34971	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0e4ea-889b%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/core.utils.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/core.utils.js	(from http://unicaevents.ancorathemes.com/)
17:39:32	56196/56196	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0e4ea-db84%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/core.init.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/core.init.js	(from http://unicaevents.ancorathemes.com/)
17:39:32	88872/88872	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:38%20GMT	http://unicaevents.ancorathemes.com/how-to-start-an-event-planning-service/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/how-to-start-an-event-planning-service/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:33	2166/2166	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c3a94c-876%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/js/theme.init.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/js/theme.init.js	(from http://unicaevents.ancorathemes.com/)
17:39:34	94475/94475	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:41%20GMT	http://unicaevents.ancorathemes.com/author/admin/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/author/admin/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:36	88919/88919	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:43%20GMT	http://unicaevents.ancorathemes.com/turning-a-profit-in-the-event-planning-business/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/turning-a-profit-in-the-event-planning-business/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:38	80863/80863	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202017%2012:10:46%20GMT	http://unicaevents.ancorathemes.com/hiring-an-events-planner/	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/hiring-an-events-planner/index.html	(from http://unicaevents.ancorathemes.com/)
17:39:38	796/796	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257591f9f-31c%22	http://unicaevents.ancorathemes.com/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=4.7.7	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-includes/js/mediaelement/wp-mediaelement.min447e.js	(from http://unicaevents.ancorathemes.com/)
17:39:38	82625/82625	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257d15271-142c1%22	http://unicaevents.ancorathemes.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=2.22.0	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-includes/js/mediaelement/mediaelement-and-player.min51cd.js	(from http://unicaevents.ancorathemes.com/)
17:39:39	14629/14629	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0e4ea-3925%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/core.googlemap.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/core.googlemap.js	(from http://unicaevents.ancorathemes.com/)
17:39:39	3786/3786	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0e4ea-eca%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/social/social-share.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/social/social-share.js	(from http://unicaevents.ancorathemes.com/)
17:39:39	2353/2353	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0e4ea-931%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/core.debug.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/core.debug.js	(from http://unicaevents.ancorathemes.com/)
17:39:40	1398/1398	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258c90c11-576%22	http://unicaevents.ancorathemes.com/wp-includes/js/wp-embed.min.js?ver=4.7.7	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-includes/js/wp-embed.min447e.js	(from http://unicaevents.ancorathemes.com/)
17:39:41	19302/19302	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0eb09-4b66%22	http://unicaevents.ancorathemes.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=5.1	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.minc721.js	(from http://unicaevents.ancorathemes.com/)
17:39:41	32471/32471	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0e4ea-7ed7%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/shortcodes/theme.shortcodes.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/shortcodes/theme.shortcodes.js	(from http://unicaevents.ancorathemes.com/)
17:39:42	5726/5726	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0e4ea-165e%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/core.messages/core.messages.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/core.messages/core.messages.js	(from http://unicaevents.ancorathemes.com/)
17:39:43	885/885	---M--	200	added ('OK')	image/gif	etag:%22566ae1a8-375%22	http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/images/ajax-loader.gif	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/images/ajax-loader.gif	(from http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.0.8)
17:39:43	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22566ae1a8-9f1%22	http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/images/loader.gif	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/images/loader.gif	(from http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.0.8)
17:39:45	141089/141089	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e0e4ea-22721%22	http://unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/swiper/swiper.jquery.js	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/themes/unicaevents/fw/js/swiper/swiper.jquery.js	(from http://unicaevents.ancorathemes.com/)
17:39:50	58348/58348	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22566ae1a8-e3ec%22	http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/font/egfont.eot?85610117	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/font/egfontdde9.eot	(from http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.0.8)
17:39:52	34372/34372	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22566ae1a8-8644%22	http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/font/egfont.woff?85610117	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/font/egfontdde9.woff	(from http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.0.8)
17:39:54	82018/82018	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22566ae1a8-14062%22	http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/font/egfont.svg?85610117	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/font/egfontdde9.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.0.8)
17:39:55	1018/1018	---M--	200	added ('OK')	image/png	etag:%2258188f40-3fa%22	http://unicaevents.ancorathemes.com/wp-content/plugins/instagram-feed/img/loader.png	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/instagram-feed/img/loader.png	(from http://unicaevents.ancorathemes.com/wp-content/plugins/instagram-feed/css/sb-instagram.min.css?ver=1.4.8)
17:39:56	3232/3232	---M--	200	added ('OK')	image/png	etag:%2258188f40-ca0%22	http://unicaevents.ancorathemes.com/wp-content/plugins/instagram-feed/img/small-logo.png	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/instagram-feed/img/small-logo.png	(from http://unicaevents.ancorathemes.com/wp-content/plugins/instagram-feed/css/sb-instagram.min.css?ver=1.4.8)
17:39:58	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2258e0eb07-2f68%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:39:59	58188/58188	---M--	200	added ('OK')	application/octet-stream	etag:%22566ae1a8-e34c%22	http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/font/egfont.ttf?85610117	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/font/egfontdde9.ttf	(from http://unicaevents.ancorathemes.com/wp-content/plugins/essential-grid/public/assets/css/settings.css?ver=2.0.8)
17:40:01	7536/7536	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2258e0eb07-1d70%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:02	13691/13691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eb07-357b%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:02	11968/11968	---M--	200	added ('OK')	application/octet-stream	etag:%2258e0eb07-2ec0%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:03	326/326	---M--	200	added ('OK')	text/html	etag:%22146-54c2dfa51f726%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/openhand.html	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:03	326/326	---M--	200	added ('OK')	text/html	etag:%22146-54c2dfa51fb0e%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:04	933/933	---M--	200	added ('OK')	image/png	etag:%2258e0eb08-3a5%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:05	951/951	---M--	200	added ('OK')	image/png	etag:%2258e0eb07-3b7%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:05	938/938	---M--	200	added ('OK')	image/png	etag:%2258e0eb08-3aa%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:05	935/935	---M--	200	added ('OK')	image/png	etag:%2258e0eb08-3a7%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:06	184/184	---M--	200	added ('OK')	image/png	etag:%2258e0eb07-b8%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:06	2545/2545	---M--	200	added ('OK')	image/gif	etag:%2258e0eb08-9f1%22	http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from http://unicaevents.ancorathemes.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.1)
17:40:07	1676/1676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2258e0eaac-68c%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:07	1676/1676	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2258e0eaac-68c%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/star.eot?	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:07	1304/1304	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2258e0eaac-518%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:08	1512/1512	---M--	200	added ('OK')	application/octet-stream	etag:%2258e0eaac-5e8%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:08	1391/1391	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eaac-56f%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/star.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:09	14280/14280	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2258e0eaac-37c8%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:10	14176/14176	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2258e0eaac-3760%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:11	14280/14280	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2258e0eaac-37c8%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:12	14100/14100	---M--	200	added ('OK')	application/octet-stream	etag:%2258e0eaac-3714%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:13	50740/50740	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eaac-c634%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:13	553/553	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eaac-229%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:14	3014/3014	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eaac-bc6%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:14	21551/21551	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eaac-542f%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:14	4901/4901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eaac-1325%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:15	2031/2031	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eaac-7ef%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:15	16174/16174	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eaac-3f2e%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:16	5879/5879	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eaac-16f7%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
17:40:16	10424/10424	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258e0eaac-28b8%22	http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	C:/Users/Admin/Desktop/demo-event/unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from http://unicaevents.ancorathemes.com/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.14)
